AmbientTemp	SurfaceTemp	SolarRadiation	RelHumidity	SoilMoisture	Watermark	RainMeter	WindSpeed	WindDirection	AmbientTemp_3	SurfaceTemp_3	SolarRadiation_3	RelHumidity_3	SoilMoisture_3	Watermark_3	RainMeter_3	WindSpeed_3	WindDirection_3	AmbientTemp_7	SurfaceTemp_7	SolarRadiation_7	RelHumidity_7	SoilMoisture_7	Watermark_7	RainMeter_7	WindSpeed_7	WindDirection_7	AmbientTemp_11	SurfaceTemp_11	SolarRadiation_11	RelHumidity_11	SoilMoisture_11	Watermark_11	RainMeter_11	WindSpeed_11	WindDirection_11	AmbientTemp_14	SurfaceTemp_14	SolarRadiation_14	RelHumidity_14	SoilMoisture_14	Watermark_14	RainMeter_14	WindSpeed_14	WindDirection_14	AmbientTemp_6	SurfaceTemp_6	SolarRadiation_6	RelHumidity_6	SoilMoisture_6	Watermark_6	RainMeter_6	WindSpeed_6	WindDirection_6	AmbientTemp_5	SurfaceTemp_5	SolarRadiation_5	RelHumidity_5	SoilMoisture_5	Watermark_5	RainMeter_5	WindSpeed_5	WindDirection_5	AmbientTemp_10	SurfaceTemp_10	SolarRadiation_10	RelHumidity_10	SoilMoisture_10	Watermark_10	RainMeter_10	WindSpeed_10	WindDirection_10	AmbientTemp_9	SurfaceTemp_9	SolarRadiation_9	RelHumidity_9	SoilMoisture_9	Watermark_9	RainMeter_9	WindSpeed_9	WindDirection_9	AmbientTemp_12	SurfaceTemp_12	SolarRadiation_12	RelHumidity_12	SoilMoisture_12	Watermark_12	RainMeter_12	WindSpeed_12	WindDirection_12
-1.0	4.1	503.008	0.0	24.44	-14.827	0.0	3.947	74.88	-2.36	-1.212	524.808	48.204	32.577	-7.955	0.0	5.757	98.614	-2.26	-4.275	0.0	44.98	23.205	-19.11	0.0	2.975	72.071	0.68	9.162	0.0	41.583	0.0	-8.543	0.0	4.198	51.825	-1.26	1.413	0.0	54.304	9.91	-11.598	31.0	1.71	81.274	-2.25	1.038	0.0	54.782	0.0	0.0	0.0	2.975	42.429	-0.54	3.413	548.204	47.37	7.803	-1.0	0.0	3.788	25.38	-1.14	1.538	0.0	49.08	27.637	-21.165	0.2	2.657	32.451	0.13	6.725	0.0	46.795	20.953	-2.533	0.0	2.833	0.097	0.1	12.037	0.0	43.159	12.09	-1.0	0.0	3.444	126.028
-1.0	3.475	500.881	0.0	24.44	-14.355	0.0	4.685	79.53	-2.26	-1.15	522.681	48.069	32.432	-8.137	0.0	6.704	91.736	-2.36	-4.213	0.0	46.773	22.987	-18.645	0.0	3.955	59.284	0.74	8.725	0.0	42.709	0.0	-8.492	0.0	4.115	60.544	-1.48	1.475	0.0	55.41	9.329	-10.882	35.4	2.506	72.749	-2.26	1.413	0.0	57.258	0.0	0.0	0.0	3.696	63.353	-0.83	2.85	548.204	45.523	7.513	-1.0	0.0	4.4	30.417	-1.12	1.788	0.0	48.815	27.709	-21.547	0.2	2.698	49.985	-0.1	5.725	0.0	46.161	20.517	-8.124	0.0	3.352	8.137	-0.04	10.787	0.0	43.081	12.162	-1.0	0.0	3.302	112.756
-1.0	1.413	498.222	0.0	24.367	-13.981	0.0	4.986	58.8	-2.32	-1.4	519.491	48.565	32.432	-8.006	0.0	6.478	85.536	-2.28	-3.962	0.0	48.895	23.786	-18.989	0.0	4.039	45.626	0.36	8.225	0.0	42.479	0.0	-8.399	0.0	5.062	58.122	-1.58	1.475	0.0	53.826	9.62	-10.848	42.6	2.883	63.934	-2.16	0.787	0.0	54.426	0.0	0.0	0.0	3.52	40.976	-0.76	3.1	543.418	47.731	7.876	-1.0	0.0	4.517	30.32	-1.12	1.475	0.0	49.467	27.564	-21.979	0.2	3.888	35.648	0.08	5.912	0.0	46.728	20.88	-2.072	0.0	3.52	15.499	0.88	10.35	0.0	43.005	12.162	-1.0	0.0	3.193	99.776
-1.0	2.288	496.627	0.0	24.585	-14.137	0.0	5.12	68.39	-2.18	-1.212	517.364	47.335	32.504	-7.987	0.0	6.511	93.479	-2.36	-4.338	0.0	50.618	23.06	-19.096	0.0	4.567	51.341	0.5	8.85	0.0	42.309	0.0	-8.577	0.0	4.559	63.74	-1.6	1.475	0.0	55.703	10.201	-10.814	44.0	3.327	71.199	-2.17	0.662	0.0	54.196	0.0	0.0	0.0	4.291	37.101	-0.74	3.1	541.291	47.973	7.658	-1.0	0.0	4.45	34.001	-1.1	1.788	0.0	51.962	27.637	-22.482	0.2	2.9	41.073	-0.24	6.037	0.0	45.749	20.372	-2.22	0.0	2.925	3.875	0.83	11.037	0.0	44.11	12.235	-1.0	0.0	3.184	99.873
-1.0	3.163	495.032	0.0	24.731	-14.505	0.0	4.852	78.658	-2.38	-1.462	513.642	48.616	32.795	-7.969	0.0	6.713	92.414	-2.24	-4.15	0.0	45.918	23.641	-18.947	0.0	3.319	79.24	0.48	8.1	0.0	43.852	0.0	-8.376	0.0	4.458	59.478	-1.6	1.413	0.0	54.966	10.274	-10.644	45.0	2.087	75.752	-2.42	1.1	0.0	52.841	0.0	0.0	0.0	3.838	68.003	-0.91	2.725	541.291	47.621	7.368	-1.0	0.0	4.525	28.48	-1.11	1.663	0.0	50.617	27.637	-22.753	0.2	2.682	51.244	-0.45	5.6	0.0	46.599	20.299	-1.997	0.0	3.645	11.527	0.18	10.287	0.0	44.184	12.162	-1.0	0.0	3.134	109.753
-1.0	2.1	491.841	0.0	24.949	-14.036	0.0	5.456	50.372	-2.3	-1.462	509.92	48.804	32.504	-7.95	0.0	7.023	86.698	-2.33	-4.275	0.0	49.154	23.859	-18.918	0.0	4.693	80.886	0.32	7.787	0.0	43.648	0.0	-8.287	0.0	4.609	48.338	-1.78	1.35	0.0	53.567	9.838	-10.513	46.4	3.478	88.248	-2.38	0.35	0.0	54.392	0.0	0.0	0.0	4.282	62.965	-0.62	2.975	537.038	47.899	7.949	-1.0	0.0	4.333	42.526	-1.24	1.663	0.0	52.464	28.0	-22.957	0.2	3.285	45.626	-0.48	5.475	0.0	47.408	20.517	-1.988	0.0	3.469	10.365	0.6	9.537	0.0	44.879	12.453	-1.0	0.0	3.008	96.676
-1.0	2.975	491.31	0.0	24.658	-14.06	0.0	4.785	66.646	-2.49	-1.587	507.261	49.926	32.504	-7.951	0.0	6.52	92.22	-2.32	-4.213	0.0	47.793	23.278	-18.933	0.0	4.467	59.769	0.1	7.537	0.0	45.031	0.0	-8.313	0.0	5.104	59.187	-1.56	1.225	0.0	53.542	10.056	-10.409	47.2	2.992	54.635	-2.24	0.725	0.0	55.915	0.0	0.0	0.0	3.671	57.056	-0.68	3.163	538.101	51.672	8.094	-1.0	0.0	5.062	42.526	-1.17	1.288	0.0	53.081	27.346	-22.846	0.2	3.729	36.52	-0.48	5.787	0.0	49.02	20.372	-2.304	0.0	3.813	8.912	0.92	11.287	0.0	44.704	11.944	-1.0	0.0	2.724	99.001
-1.0	1.538	487.588	0.0	24.44	-13.87	0.0	5.397	68.778	-2.24	-1.462	504.603	50.313	32.795	-7.925	0.0	6.62	86.505	-2.32	-4.213	0.0	50.214	23.568	-18.933	0.0	4.869	80.692	0.3	7.35	0.0	44.321	0.0	-8.265	0.0	4.442	49.307	-1.62	1.413	0.0	56.547	9.91	-10.492	48.6	3.528	66.453	-2.36	0.662	0.0	57.438	0.0	0.0	0.0	4.685	58.219	-0.7	3.225	532.252	52.426	7.585	-1.0	0.0	4.626	25.38	-1.24	1.538	0.0	51.942	27.855	-22.818	0.2	3.603	53.278	-0.49	4.912	0.0	48.751	20.517	-2.026	0.0	3.754	1.259	0.92	10.475	0.0	46.26	12.09	-1.0	0.0	3.252	99.001
-1.0	3.288	483.866	0.0	24.513	-14.252	0.0	4.492	93.77	-2.35	-1.587	500.881	50.94	32.65	-7.901	0.0	6.511	97.645	-2.35	-4.4	0.0	51.26	23.35	-22.549	0.0	4.442	60.931	-0.1	7.6	0.0	46.13	0.0	-8.257	0.0	4.584	50.566	-1.59	1.225	0.0	55.081	9.765	-10.296	49.4	2.933	64.128	-2.37	0.912	0.0	55.726	0.0	0.0	0.0	4.442	38.748	-1.12	2.913	532.784	52.017	7.949	-1.0	0.0	4.676	38.845	-1.34	1.975	0.0	53.69	27.709	-22.537	0.2	2.941	50.76	-0.67	4.787	0.0	49.647	20.953	-7.86	0.0	3.788	19.568	0.54	10.475	0.0	46.09	12.09	-1.0	0.0	2.657	107.719
-1.0	2.163	481.739	0.0	24.295	-14.047	0.0	4.902	69.843	-2.51	-1.587	497.69	52.194	32.795	-7.888	0.0	6.654	89.798	-2.56	-4.4	0.0	52.763	23.278	-18.508	0.0	3.83	73.04	-0.02	7.912	0.0	47.408	0.0	-8.328	0.0	4.358	52.407	-1.74	1.725	0.0	57.397	9.692	-10.333	50.6	2.263	82.921	-2.56	0.475	0.0	56.287	0.0	0.0	0.0	3.796	49.985	-0.68	2.85	534.379	50.206	7.803	-1.0	0.0	4.039	27.027	-1.51	1.85	0.0	55.008	27.782	-22.294	0.2	3.059	57.444	-0.4	5.162	0.0	48.137	20.735	-7.952	0.0	3.453	3.875	0.05	10.162	0.0	47.056	12.017	-1.0	0.0	2.858	99.873
-1.0	2.85	478.017	0.0	24.731	-14.239	0.0	4.576	80.305	-2.64	-1.525	496.627	53.526	32.65	-7.803	0.0	6.26	99.098	-2.38	-4.4	0.0	51.081	23.423	-18.794	0.0	3.436	62.965	0.06	8.35	0.0	45.452	0.0	-8.377	0.0	4.333	52.697	-1.56	1.475	0.0	57.983	9.692	-10.274	51.0	1.969	73.04	-2.48	0.787	0.0	57.864	0.0	0.0	0.0	3.486	50.179	-0.36	3.725	526.935	51.718	7.585	-1.0	0.0	4.022	43.107	-1.16	1.475	0.0	53.256	27.709	-22.288	0.2	3.21	45.626	-0.04	5.725	0.0	49.585	20.808	-7.993	0.0	3.176	16.371	0.25	11.537	0.0	48.97	11.944	-1.0	0.0	2.749	122.443
-1.0	3.85	478.017	0.0	24.731	-14.425	0.0	4.106	65.193	-2.22	-1.65	494.5	50.491	32.432	-7.989	0.0	6.646	98.226	-2.16	-4.15	0.0	51.752	23.423	-18.564	0.0	3.444	49.21	0.42	7.85	0.0	47.134	0.0	-8.312	0.0	4.022	58.122	-1.28	1.538	0.0	56.993	9.983	-10.255	1.6	2.481	85.052	-2.32	0.975	0.0	54.657	0.0	0.0	0.0	3.813	58.025	-0.4	3.163	522.681	52.76	7.876	-1.0	0.0	4.576	25.671	-0.93	1.663	0.0	54.067	27.855	-24.793	0.2	2.807	52.31	-0.41	4.912	0.0	49.948	20.154	-7.909	0.0	4.266	0.291	-0.37	11.287	0.0	44.576	12.09	-1.0	0.0	2.833	126.609
-1.0	3.35	473.231	0.0	24.658	-14.54	0.0	3.143	68.778	-2.27	-1.462	492.373	52.286	32.65	-7.855	0.0	5.254	89.701	-1.92	-4.15	0.0	50.152	23.278	-19.428	0.0	4.5	90.476	0.26	7.537	0.0	46.751	0.0	-8.277	0.0	4.366	47.079	-1.3	1.35	0.0	56.428	10.274	-10.179	3.8	2.598	67.034	-2.14	0.6	0.0	54.884	0.0	0.0	0.0	3.914	69.552	-0.48	3.163	518.959	52.806	7.368	-1.0	0.0	4.601	23.927	-1.01	1.85	0.0	56.049	27.564	-22.5	0.2	2.749	51.535	-0.34	4.912	0.0	50.047	20.517	-7.9	0.0	3.897	0.097	0.05	9.662	0.0	45.451	11.944	-1.0	0.0	2.724	87.861
-1.0	1.913	474.826	0.0	24.44	-16.288	0.0	4.115	61.803	-2.32	-2.15	486.524	52.827	32.65	-7.816	0.0	5.975	87.861	-2.18	-4.15	0.0	52.934	23.35	-18.659	0.0	4.131	58.219	0.8	8.225	0.0	46.457	0.0	-8.408	0.0	4.282	57.541	-1.46	1.1	0.0	55.583	9.692	-10.097	3.8	3.469	88.055	-2.22	0.6	0.0	56.256	0.0	0.0	0.0	4.157	57.347	-0.24	3.35	519.491	49.794	7.44	-1.0	0.0	4.609	39.62	-1.0	1.725	0.0	54.257	27.637	-22.154	0.2	3.319	23.83	-0.24	4.662	0.0	48.158	20.808	-7.839	0.0	4.333	352.122	1.04	10.662	0.0	47.154	12.162	-1.0	0.0	3.05	92.704
-1.0	3.913	471.636	0.0	24.585	-14.647	0.0	3.469	70.909	-2.26	-2.775	485.992	52.778	32.65	-7.695	0.0	4.961	102.876	-1.91	-3.712	0.0	51.031	23.568	-19.24	0.0	4.123	86.698	0.49	8.1	0.0	46.327	0.0	-8.394	0.0	3.93	57.541	-1.26	1.475	0.0	55.131	9.91	-10.144	4.2	2.388	68.487	-2.04	1.1	0.0	55.89	0.0	0.0	0.0	3.821	49.888	-0.63	2.725	516.301	51.854	7.585	-1.0	0.0	4.668	17.34	-0.86	1.663	0.0	52.403	27.709	-22.239	0.2	3.545	26.736	-0.28	5.225	0.0	50.527	20.953	-7.923	0.2	4.55	12.012	0.64	10.037	0.0	44.394	12.162	-1.0	0.0	2.64	91.348
-1.0	3.6	469.509	0.0	24.44	-14.659	0.0	3.637	63.74	-2.38	-3.587	420.591	53.278	33.231	-7.685	0.0	5.548	96.192	-2.08	-3.212	0.0	51.676	23.568	-18.775	0.0	3.981	56.475	0.18	7.35	0.0	45.193	0.0	-8.265	0.0	4.777	58.413	-1.38	1.35	0.0	56.331	9.983	-10.03	4.8	2.782	58.703	-1.76	0.662	0.0	58.812	0.0	0.0	0.0	3.603	41.073	-0.28	2.975	514.174	50.261	7.731	-1.0	0.0	5.045	27.705	-0.99	1.475	0.0	54.172	27.564	-21.979	0.2	3.578	40.588	-0.08	5.037	0.0	48.747	20.299	-7.992	0.2	4.056	21.796	0.54	9.287	0.0	46.787	11.944	-1.0	0.0	2.74	102.101
-1.0	2.725	466.851	0.0	24.44	-14.424	0.0	4.911	76.43	-2.24	-3.65	322.223	51.13	32.359	-7.673	0.0	6.62	99.388	-1.99	-2.9	0.0	49.643	23.496	-19.04	0.0	4.266	55.216	0.18	8.475	0.0	44.061	0.0	-8.428	0.0	4.224	61.512	-1.34	1.038	0.0	50.965	9.91	-10.089	4.8	2.606	46.401	-1.98	0.412	0.0	56.209	0.0	0.0	0.0	4.4	49.791	-0.28	2.913	510.983	49.255	8.167	-1.0	0.0	4.408	32.839	-0.99	1.475	0.0	52.558	27.346	-22.288	0.2	3.335	29.255	-0.52	4.412	0.0	46.892	20.517	-7.822	0.2	4.609	12.981	1.01	10.6	0.0	43.206	12.235	-1.0	0.0	2.824	100.163
-1.0	1.725	466.851	0.0	24.15	-14.888	0.0	4.475	77.883	-2.1	-3.462	380.712	48.268	33.521	-7.684	0.0	6.428	112.175	-1.96	-1.775	0.0	47.603	23.205	-19.304	0.0	3.411	79.918	0.16	7.662	0.0	45.221	0.0	-8.309	0.0	3.989	43.204	-1.34	1.475	0.0	55.545	9.692	-10.195	5.4	2.321	73.137	-2.2	1.163	0.0	55.017	0.0	0.0	0.0	3.671	60.931	-0.38	2.663	509.388	50.277	7.513	-1.0	0.0	4.928	36.132	-1.16	1.538	0.0	51.953	27.637	-22.203	0.2	2.841	37.489	-0.56	4.725	0.0	46.676	20.227	-2.026	0.2	3.939	343.403	0.3	10.037	0.0	45.999	12.671	-1.0	0.0	2.489	97.16
-1.0	-2.587	346.682	0.0	24.585	-13.635	0.0	4.316	88.927	-1.96	-3.65	406.766	45.592	32.504	-7.667	0.0	6.109	101.616	-1.93	-1.337	0.0	49.061	23.714	-19.608	0.0	3.478	70.328	0.14	7.162	0.0	45.34	0.0	-8.306	0.0	4.24	50.469	-1.32	1.413	0.0	55.037	10.128	-10.293	5.4	2.137	72.652	-2.22	0.6	0.0	55.099	0.0	0.0	0.0	3.838	43.495	-0.5	3.35	507.261	49.166	7.658	-1.0	0.0	4.592	24.605	-1.17	1.663	0.0	52.126	27.709	-21.095	0.2	3.092	58.413	-0.26	5.037	0.0	46.745	20.662	-2.071	0.2	4.064	4.94	0.78	10.85	0.0	47.723	12.017	-1.0	0.0	2.464	111.11
-1.0	-3.587	71.782	0.0	24.803	-13.539	0.0	4.752	82.436	-2.57	-4.213	422.186	51.896	32.504	-7.617	0.0	7.09	93.673	-2.17	-1.15	0.0	46.348	23.133	-19.854	0.0	4.115	63.256	0.12	7.85	0.0	42.945	0.0	-8.401	0.0	3.478	53.375	-1.36	1.538	0.0	50.288	10.201	-10.336	5.6	2.95	86.505	-2.16	0.412	0.0	52.735	0.0	0.0	0.0	4.291	58.316	-0.6	2.788	501.944	47.602	8.167	-1.0	0.0	3.813	35.261	-1.21	1.725	0.0	51.859	27.927	-22.05	0.2	3.193	39.717	-0.52	4.1	0.0	45.38	20.517	-1.736	0.2	3.863	0.0	0.58	9.662	0.0	44.294	12.017	-1.0	0.0	3.059	111.981
-1.0	-3.837	24.991	0.0	24.949	-13.175	0.0	3.629	83.889	-2.26	-3.712	339.769	47.682	32.286	-7.661	0.0	4.911	97.16	-2.0	-1.212	0.0	45.496	23.35	-19.043	0.0	3.252	85.827	0.02	8.225	0.0	43.088	0.0	-8.426	0.0	3.553	55.313	-1.28	1.475	0.0	53.526	10.346	-10.412	5.6	1.5	96.967	-2.31	0.6	0.0	53.632	0.0	0.0	0.0	2.941	61.416	-0.66	3.225	503.008	48.55	7.731	-1.0	0.0	3.62	46.498	-1.04	1.913	0.0	51.854	27.782	-21.686	0.2	2.011	47.466	-0.3	4.85	0.0	46.075	20.444	-1.735	0.2	3.503	19.374	0.64	10.475	0.0	46.103	12.38	-1.0	0.0	2.539	100.066
-1.0	-3.65	24.991	0.0	24.44	-13.463	0.0	3.914	71.877	-2.16	-3.462	381.775	46.229	32.432	-7.658	0.0	6.486	98.517	-1.88	-0.713	0.0	46.746	23.859	-19.561	0.0	2.824	73.137	0.24	7.787	0.0	43.607	0.0	-8.323	0.0	3.226	65.29	-1.3	1.725	0.0	54.355	10.492	-10.417	5.8	1.668	72.652	-2.22	0.662	0.0	53.645	0.0	0.0	0.0	2.95	59.187	-0.58	3.413	499.817	49.007	7.368	-1.0	0.0	3.419	39.232	-1.09	1.35	0.0	49.855	27.855	-21.633	0.2	2.657	24.024	-0.32	4.85	0.0	45.739	20.372	-2.004	0.2	3.025	12.206	0.44	10.35	0.0	45.469	11.799	-1.0	0.0	2.858	105.588
-1.0	-3.712	26.586	0.0	24.44	-13.652	0.0	4.257	85.439	-2.12	-2.65	459.406	47.552	32.504	-7.77	0.0	6.109	104.523	-1.93	-0.838	0.0	48.202	23.35	-19.331	0.0	3.101	87.57	0.14	8.537	0.0	43.318	0.0	-8.47	0.0	2.849	74.202	-1.1	1.538	0.0	54.385	9.838	-10.449	7.6	1.173	84.664	-2.18	0.6	0.0	51.807	0.0	0.0	0.0	3.226	68.971	-0.3	2.85	497.159	48.33	8.021	-1.0	0.0	3.268	43.979	-1.05	1.475	0.0	50.977	27.564	-21.564	0.2	2.866	28.189	-0.01	5.037	0.0	45.93	20.372	-2.037	0.2	2.69	348.634	-0.06	10.85	0.0	43.078	12.162	-1.0	0.0	2.698	125.543
-1.0	-4.025	24.991	0.0	24.585	-13.875	0.0	4.131	114.5	-2.02	-2.462	452.494	47.087	32.504	-7.749	0.0	7.215	108.785	-1.83	-0.9	0.0	45.427	23.714	-19.515	0.0	2.665	87.667	-0.12	7.975	0.0	42.019	0.0	-8.397	0.0	3.05	62.384	-0.64	1.725	0.0	50.388	10.201	-10.445	7.8	0.0	74.59	-2.03	0.475	0.0	49.372	0.0	0.0	0.0	2.212	91.251	-0.46	3.35	492.905	48.517	8.167	-1.0	0.0	2.95	50.179	-0.92	1.725	0.0	52.916	27.709	-21.529	0.2	1.886	36.229	-0.22	5.912	0.0	46.024	20.444	-2.418	0.2	2.615	1.937	-0.1	10.975	0.0	43.074	12.09	-1.0	0.0	2.556	119.44
-1.0	-4.275	23.396	0.0	24.658	-14.044	0.0	3.679	84.277	-2.08	-2.587	450.899	48.419	32.722	-7.782	0.0	6.118	116.341	-1.87	-0.9	0.0	47.942	23.714	-19.019	0.0	3.486	80.402	0.02	8.287	0.0	43.919	0.0	-8.442	0.0	2.74	66.937	-0.92	1.538	0.0	52.858	9.547	-10.538	29.0	1.55	81.468	-2.18	0.537	0.0	51.43	0.0	0.0	0.0	2.514	101.326	-0.34	3.788	489.183	49.544	8.021	-1.0	0.0	1.894	36.423	-0.54	1.725	0.0	47.31	27.782	-21.321	0.2	0.0	4.359	0.24	4.975	0.0	47.291	20.59	-2.048	0.2	2.673	12.206	0.56	10.35	0.0	46.366	12.38	-1.0	0.0	2.12	94.061
-1.0	-4.15	23.927	0.0	24.367	-13.717	0.0	4.123	78.174	-2.02	-2.65	448.24	49.108	32.577	-7.66	0.0	7.525	85.633	-1.72	-1.087	0.0	46.045	23.205	-20.07	0.0	3.151	128.546	0.24	8.225	0.0	43.484	0.0	-8.426	0.0	2.9	58.703	-1.1	1.225	0.0	50.442	10.201	-11.209	1.4	2.246	91.736	-1.99	0.787	0.0	50.757	0.0	0.0	0.0	2.531	80.208	-0.22	3.413	487.056	51.152	7.876	-1.0	0.0	2.975	38.942	-0.8	2.1	0.0	52.121	27.855	-21.635	0.2	1.475	49.307	-0.21	4.975	0.0	46.841	20.88	-2.048	0.2	3.352	9.881	0.28	11.1	0.0	45.419	11.944	-1.0	0.0	2.388	99.291
-1.0	-4.15	22.864	0.0	24.876	-13.649	0.0	4.215	109.463	-2.01	-3.025	445.582	49.493	32.65	-7.704	0.0	6.511	105.201	-1.77	-0.4	0.0	49.585	23.35	-19.337	0.0	2.514	55.022	0.06	6.975	0.0	45.148	0.0	-8.268	0.0	2.556	71.393	-0.54	1.725	0.0	49.93	9.983	-10.503	6.4	1.341	93.673	-2.06	1.038	0.0	54.27	0.0	0.0	0.0	2.615	66.162	-0.34	3.35	486.524	50.312	7.368	-1.0	0.0	2.799	41.654	-0.86	2.1	0.0	52.054	27.709	-21.844	0.2	1.693	78.368	-0.22	4.1	0.0	46.84	21.098	-7.913	0.2	3.21	26.833	-0.46	10.412	0.0	45.387	12.09	-1.0	0.0	2.162	127.384
-1.0	-4.338	21.8	0.0	24.295	-13.893	0.0	2.573	104.91	-2.22	-3.087	438.669	51.366	32.359	-7.673	0.0	4.257	103.651	-1.86	-0.588	0.0	49.955	23.786	-19.792	0.0	2.757	62.675	0.36	6.912	0.0	47.126	0.0	-8.279	0.0	3.872	48.144	-0.73	1.475	0.0	53.665	9.91	-10.56	8.2	0.0	79.821	-1.92	0.662	0.0	55.654	0.0	0.0	0.0	1.467	50.082	-0.54	2.913	482.802	50.99	7.731	-1.0	0.0	4.383	27.414	-0.88	1.725	0.0	53.931	27.782	-22.05	0.2	2.548	58.606	-0.21	4.225	0.0	50.33	21.026	-7.795	0.2	3.838	25.283	0.26	11.037	0.0	47.384	12.09	-1.0	0.0	2.028	105.976
-1.0	-4.213	24.991	0.0	24.15	-13.844	0.0	3.578	70.037	-2.08	-3.65	434.416	51.676	32.577	-7.686	0.0	6.62	99.776	-1.9	-0.4	0.0	53.435	23.133	-19.437	0.0	2.883	42.72	0.32	7.287	0.0	47.723	0.0	-8.32	0.0	3.679	63.644	-1.04	1.475	0.0	58.234	10.346	-10.716	8.4	1.978	67.712	-1.84	0.787	0.0	59.185	0.0	0.0	0.0	3.126	60.156	-0.42	2.788	479.612	52.292	7.513	-1.0	0.0	3.863	22.571	-1.11	1.663	0.0	53.638	27.782	-21.199	0.2	2.933	32.548	-0.29	4.6	0.0	49.846	20.735	-1.914	0.2	3.805	347.859	0.76	10.725	0.0	46.027	12.09	-1.0	0.0	2.413	83.889
-1.0	-4.15	24.459	0.0	24.731	-13.854	0.0	4.198	111.4	-2.52	-3.712	418.996	54.798	32.504	-7.572	0.0	5.724	88.927	-1.68	-0.775	0.0	48.858	23.423	-19.346	0.0	4.291	109.366	0.46	7.85	0.0	47.2	0.0	-8.357	0.0	3.184	64.612	-1.34	1.35	0.0	55.233	9.692	-10.699	8.8	2.447	83.211	-2.02	0.85	0.0	57.798	0.0	0.0	0.0	3.31	64.225	-0.18	3.163	477.485	51.275	7.876	-1.0	0.0	3.109	25.186	-0.94	1.725	0.0	53.432	27.782	-21.842	0.2	2.598	42.816	-0.09	4.287	0.0	47.849	20.953	-7.801	0.2	3.335	335.073	-0.16	9.662	0.0	46.968	12.235	-1.0	0.0	2.112	124.671
-1.0	-4.338	24.459	0.0	24.658	-14.105	0.0	4.274	111.497	-2.12	-3.4	422.186	51.99	32.432	-7.695	0.0	6.914	99.291	-1.83	-0.713	0.0	49.753	23.205	-19.361	0.0	3.067	80.499	0.5	7.35	0.0	46.661	0.0	-8.388	0.0	3.159	55.216	-1.16	1.725	0.0	57.88	9.91	-10.749	10.2	1.944	43.107	-2.08	0.975	0.0	54.58	0.0	0.0	0.0	2.958	63.547	-0.52	2.725	477.485	51.315	8.312	-1.0	0.0	3.83	37.682	-0.94	1.35	0.0	50.846	27.709	-21.737	0.2	2.673	27.414	-0.26	3.975	0.0	48.186	20.372	-7.805	0.2	3.469	14.821	0.24	11.037	0.0	47.592	11.799	-1.0	0.0	2.439	122.637
-1.0	-4.713	26.054	0.0	24.367	-13.832	0.0	4.509	91.542	-2.07	-3.025	424.313	51.649	32.432	-7.723	0.0	7.257	102.876	-1.88	-1.337	0.0	51.035	23.496	-19.112	0.0	4.442	54.635	0.13	6.912	0.0	45.765	0.0	-8.313	0.0	3.117	67.228	-1.22	1.1	0.0	53.621	9.62	-10.666	10.8	2.69	61.319	-2.02	0.6	0.0	55.016	0.0	0.0	0.0	3.285	64.709	-0.21	3.038	472.168	51.183	7.731	-1.0	0.0	3.696	37.198	-0.9	1.288	0.0	54.128	27.709	-21.719	0.2	2.539	36.52	-0.16	3.788	0.0	47.48	21.026	-1.721	0.2	3.444	9.881	-0.06	8.787	0.0	44.063	12.235	-1.0	0.0	2.715	104.91
-1.0	-4.213	23.396	0.0	24.585	-14.417	0.0	4.5	83.599	-2.38	-3.712	417.932	51.605	32.432	-7.604	0.0	6.662	95.223	-1.78	-0.463	0.0	49.347	23.278	-19.422	0.0	3.193	59.672	0.28	6.6	0.0	47.206	0.0	-8.287	0.0	3.252	18.405	-1.2	1.475	0.0	55.425	9.91	-10.652	15.4	1.86	56.184	-1.98	0.6	0.0	53.394	0.0	0.0	0.0	2.849	86.02	-0.5	2.788	467.382	49.64	7.585	-1.0	0.0	3.486	37.489	-0.72	1.788	0.0	53.292	27.709	-21.651	0.2	1.944	44.948	0.19	4.6	0.0	49.319	20.372	-7.824	0.2	3.955	24.121	0.06	8.287	0.0	46.876	12.235	-1.0	0.0	2.874	92.317
-1.0	-4.713	23.927	0.0	24.513	-14.187	0.0	4.701	78.368	-2.22	-4.213	414.21	51.917	32.068	-7.617	0.0	6.562	94.157	-1.82	-0.463	0.0	48.454	23.641	-23.115	0.0	3.084	70.812	0.18	6.412	0.0	43.938	0.0	-8.224	0.0	2.833	63.547	-1.14	1.35	0.0	56.17	10.128	-10.454	17.0	2.062	67.325	-1.87	0.725	0.0	55.18	0.0	0.0	0.0	2.522	55.216	-0.42	2.663	463.129	50.419	7.513	-1.0	0.0	3.637	17.727	-0.74	1.788	0.0	51.955	28.0	-21.964	0.2	1.71	51.922	-0.13	3.725	0.0	47.002	20.662	-1.667	0.2	3.528	14.24	0.14	9.475	0.0	46.403	11.872	-1.0	0.0	2.724	115.372
